"","serial","species","life_stage","NperHA","KgperHA","year","season"
"8569",517,"Common Carp","YAO",0,0,2013,"Autumn"
"8570",517,"Common Carp","ALL",0,0,2013,"Autumn"
"8571",517,"Emerald Shiner","YAO",10.55,0.04,2013,"Autumn"
"8572",517,"Emerald Shiner","YOY",158.22,0.13,2013,"Autumn"
"8573",517,"Emerald Shiner","Age_1",0,0,2013,"Autumn"
"8574",517,"Emerald Shiner","Age_2+",0,0,2013,"Autumn"
"8575",517,"Emerald Shiner","ALL",0,0,2013,"Autumn"
"8576",517,"Freshwater Drum","YAO",16.87,15.32,2013,"Autumn"
"8577",517,"Freshwater Drum","YOY",0.01,0.01,2013,"Autumn"
"8578",517,"Freshwater Drum","Age_1",0,0,2013,"Autumn"
"8579",517,"Freshwater Drum","Age_2+",0,0,2013,"Autumn"
"8580",517,"Freshwater Drum","ALL",0,0,2013,"Autumn"
"8581",517,"Gizzard Shad","YAO",9.34,0.23,2013,"Autumn"
"8582",517,"Gizzard Shad","YOY",774.53,7.47,2013,"Autumn"
"8583",517,"Gizzard Shad","Age_1",0,0,2013,"Autumn"
"8584",517,"Gizzard Shad","Age_2+",0,0,2013,"Autumn"
"8585",517,"Gizzard Shad","ALL",0,0,2013,"Autumn"
"8586",517,"Golden Redhorse","YOY",0,0,2013,"Autumn"
"8587",517,"Golden Redhorse","Age_1",0,0,2013,"Autumn"
"8588",517,"Golden Redhorse","Age_2+",0,0,2013,"Autumn"
"8589",517,"Golden Redhorse","YAO",0,0,2013,"Autumn"
"8590",517,"Golden Redhorse","ALL",0,0,2013,"Autumn"
"8591",517,"Goldfish","YOY",0,0,2013,"Autumn"
"8592",517,"Goldfish","Age_1",0,0,2013,"Autumn"
"8593",517,"Goldfish","Age_2+",0,0,2013,"Autumn"
"8594",517,"Goldfish","YAO",0,0,2013,"Autumn"
"8595",517,"Goldfish","ALL",0,0,2013,"Autumn"
"8596",517,"Lake Sturgeon","YOY",0,0,2013,"Autumn"
"8597",517,"Lake Sturgeon","Age_1",0,0,2013,"Autumn"
"8598",517,"Lake Sturgeon","Age_2+",0,0,2013,"Autumn"
"8599",517,"Lake Sturgeon","YAO",0,0,2013,"Autumn"
"8600",517,"Lake Sturgeon","ALL",0,0,2013,"Autumn"
"8601",517,"Lake Trout","YOY",0,0,2013,"Autumn"
"8602",517,"Lake Trout","Age_1",0,0,2013,"Autumn"
"8603",517,"Lake Trout","Age_2+",0,0,2013,"Autumn"
"8604",517,"Lake Trout","YAO",0,0,2013,"Autumn"
"8605",517,"Lake Trout","ALL",0,0,2013,"Autumn"
"8606",517,"Lake Whitefish","YOY",0,0,2013,"Autumn"
"8607",517,"Lake Whitefish","Age_1",0,0,2013,"Autumn"
"8608",517,"Lake Whitefish","Age_2+",0,0,2013,"Autumn"
"8609",517,"Lake Whitefish","YAO",0,0,2013,"Autumn"
"8610",517,"Lake Whitefish","ALL",0,0,2013,"Autumn"
"8611",517,"Logperch","YOY",0,0,2013,"Autumn"
"8612",517,"Logperch","Age_1",0,0,2013,"Autumn"
"8613",517,"Logperch","Age_2+",0,0,2013,"Autumn"
"8614",517,"Logperch","YAO",0,0,2013,"Autumn"
"8615",517,"Logperch","ALL",0,0,2013,"Autumn"
"8616",517,"Mimic Shiner","YOY",0,0,2013,"Autumn"
"8617",517,"Mimic Shiner","Age_1",0,0,2013,"Autumn"
"8618",517,"Mimic Shiner","Age_2+",0,0,2013,"Autumn"
"8619",517,"Mimic Shiner","YAO",0,0,2013,"Autumn"
"8620",517,"Mimic Shiner","ALL",0,0,2013,"Autumn"
"8621",517,"Muskelunge","YOY",0,0,2013,"Autumn"
"8622",517,"Muskelunge","Age_1",0,0,2013,"Autumn"
"8623",517,"Muskelunge","Age_2+",0,0,2013,"Autumn"
"8624",517,"Muskelunge","YAO",0,0,2013,"Autumn"
"8625",517,"Muskelunge","ALL",0,0,2013,"Autumn"
"8626",517,"Quillback","YAO",16.88,48.35,2013,"Autumn"
"8627",517,"Quillback","YOY",0,0,2013,"Autumn"
"8628",517,"Quillback","Age_1",0,0,2013,"Autumn"
"8629",517,"Quillback","Age_2+",0,0,2013,"Autumn"
"8630",517,"Quillback","ALL",0,0,2013,"Autumn"
"8631",517,"Rainbow Smelt","Age_2+",3.04,0.02,2013,"Autumn"
"8632",517,"Rainbow Smelt","YOY",1.17,0.01,2013,"Autumn"
"8633",517,"Rainbow Smelt","Age_1",0,0,2013,"Autumn"
"8634",517,"Rainbow Smelt","YAO",0,0,2013,"Autumn"
"8635",517,"Rainbow Smelt","ALL",0,0,2013,"Autumn"
"8636",517,"Rock Bass","YOY",0,0,2013,"Autumn"
"8637",517,"Rock Bass","Age_1",0,0,2013,"Autumn"
"8638",517,"Rock Bass","Age_2+",0,0,2013,"Autumn"
"8639",517,"Rock Bass","YAO",0,0,2013,"Autumn"
"8640",517,"Rock Bass","ALL",0,0,2013,"Autumn"
"8641",517,"Round Goby","ALL",2.11,0.03,2013,"Autumn"
"8642",517,"Round Goby","YOY",0,0,2013,"Autumn"
"8643",517,"Round Goby","Age_1",0,0,2013,"Autumn"
"8644",517,"Round Goby","Age_2+",0,0,2013,"Autumn"
"8645",517,"Round Goby","YAO",0,0,2013,"Autumn"
"8646",517,"Shorthead Redhorse","YOY",0,0,2013,"Autumn"
"8647",517,"Shorthead Redhorse","Age_1",0,0,2013,"Autumn"
"8648",517,"Shorthead Redhorse","Age_2+",0,0,2013,"Autumn"
"8649",517,"Shorthead Redhorse","YAO",0,0,2013,"Autumn"
"8650",517,"Shorthead Redhorse","ALL",0,0,2013,"Autumn"
"8651",517,"Silver Chub","YOY",0,0,2013,"Autumn"
"8652",517,"Silver Chub","Age_1",0,0,2013,"Autumn"
"8653",517,"Silver Chub","Age_2+",0,0,2013,"Autumn"
"8654",517,"Silver Chub","YAO",0,0,2013,"Autumn"
"8655",517,"Silver Chub","ALL",0,0,2013,"Autumn"
"8656",517,"Silver Lamprey","YOY",0,0,2013,"Autumn"
"8657",517,"Silver Lamprey","Age_1",0,0,2013,"Autumn"
"8658",517,"Silver Lamprey","Age_2+",0,0,2013,"Autumn"
"8659",517,"Silver Lamprey","YAO",0,0,2013,"Autumn"
"8660",517,"Silver Lamprey","ALL",0,0,2013,"Autumn"
"8661",517,"Smallmouth Bass","YOY",0,0,2013,"Autumn"
"8662",517,"Smallmouth Bass","Age_1",0,0,2013,"Autumn"
"8663",517,"Smallmouth Bass","Age_2+",0,0,2013,"Autumn"
"8664",517,"Smallmouth Bass","YAO",0,0,2013,"Autumn"
"8665",517,"Smallmouth Bass","ALL",0,0,2013,"Autumn"
"8666",517,"Spottail Shiner","YOY",0,0,2013,"Autumn"
"8667",517,"Spottail Shiner","Age_1",0,0,2013,"Autumn"
"8668",517,"Spottail Shiner","Age_2+",0,0,2013,"Autumn"
"8669",517,"Spottail Shiner","YAO",0,0,2013,"Autumn"
"8670",517,"Spottail Shiner","ALL",0,0,2013,"Autumn"
"8671",517,"Trout Perch","YAO",495.81,2.89,2013,"Autumn"
"8672",517,"Trout Perch","YOY",58.98,0.34,2013,"Autumn"
"8673",517,"Trout Perch","Age_1",0,0,2013,"Autumn"
"8674",517,"Trout Perch","Age_2+",0,0,2013,"Autumn"
"8675",517,"Trout Perch","ALL",0,0,2013,"Autumn"
"8676",517,"Walleye","Age_1",19.89,16.79,2013,"Autumn"
"8677",517,"Walleye","Age_2+",45.27,38.22,2013,"Autumn"
"8678",517,"Walleye","YOY",10.78,9.1,2013,"Autumn"
"8679",517,"Walleye","YAO",0,0,2013,"Autumn"
"8680",517,"Walleye","ALL",0,0,2013,"Autumn"
"8681",517,"White Bass","Age_1",4.91,1.69,2013,"Autumn"
"8682",517,"White Bass","Age_2+",9.53,3.28,2013,"Autumn"
"8683",517,"White Bass","YOY",0.33,0.11,2013,"Autumn"
"8684",517,"White Bass","YAO",0,0,2013,"Autumn"
"8685",517,"White Bass","ALL",0,0,2013,"Autumn"
"8686",517,"White Perch","Age_1",45.35,1.01,2013,"Autumn"
"8687",517,"White Perch","Age_2+",38.48,3.45,2013,"Autumn"
"8688",517,"White Perch","YOY",360.37,2.03,2013,"Autumn"
"8689",517,"White Perch","YAO",0,0,2013,"Autumn"
"8690",517,"White Perch","ALL",0,0,2013,"Autumn"
"8691",517,"White Sucker","YAO",4.22,2.66,2013,"Autumn"
"8692",517,"White Sucker","YOY",0,0,2013,"Autumn"
"8693",517,"White Sucker","Age_1",0,0,2013,"Autumn"
"8694",517,"White Sucker","Age_2+",0,0,2013,"Autumn"
"8695",517,"White Sucker","ALL",0,0,2013,"Autumn"
"8696",517,"Yellow Perch","Age_1",5,0.11,2013,"Autumn"
"8697",517,"Yellow Perch","Age_2+",32.84,3.27,2013,"Autumn"
"8698",517,"Yellow Perch","YOY",6.67,0.03,2013,"Autumn"
"8699",517,"Yellow Perch","YAO",0,0,2013,"Autumn"
"8700",517,"Yellow Perch","ALL",0,0,2013,"Autumn"
"8701",518,"Alewife","YOY",0,0,2013,"Autumn"
"8702",518,"Alewife","Age_1",0,0,2013,"Autumn"
"8703",518,"Alewife","Age_2+",0,0,2013,"Autumn"
"8704",518,"Alewife","YAO",0,0,2013,"Autumn"
"8705",518,"Alewife","ALL",0,0,2013,"Autumn"
"8706",518,"Brown Bullhead","YOY",0,0,2013,"Autumn"
"8707",518,"Brown Bullhead","Age_1",0,0,2013,"Autumn"
"8708",518,"Brown Bullhead","Age_2+",0,0,2013,"Autumn"
"8709",518,"Brown Bullhead","YAO",0,0,2013,"Autumn"
"8710",518,"Brown Bullhead","ALL",0,0,2013,"Autumn"
"8711",518,"Channel Catfish","YOY",0,0,2013,"Autumn"
"8712",518,"Channel Catfish","Age_1",0,0,2013,"Autumn"
"8713",518,"Channel Catfish","Age_2+",0,0,2013,"Autumn"
"8714",518,"Channel Catfish","YAO",0,0,2013,"Autumn"
"8715",518,"Channel Catfish","ALL",0,0,2013,"Autumn"
"8716",518,"Common Carp","YAO",4.16,27.43,2013,"Autumn"
"8717",518,"Common Carp","YOY",0,0,2013,"Autumn"
"8718",518,"Common Carp","Age_1",0,0,2013,"Autumn"
"8719",518,"Common Carp","Age_2+",0,0,2013,"Autumn"
"8720",518,"Common Carp","ALL",0,0,2013,"Autumn"
"8721",518,"Emerald Shiner","YOY",0,0,2013,"Autumn"
"8722",518,"Emerald Shiner","Age_1",0,0,2013,"Autumn"
"8723",518,"Emerald Shiner","Age_2+",0,0,2013,"Autumn"
"8724",518,"Emerald Shiner","YAO",0,0,2013,"Autumn"
"8725",518,"Emerald Shiner","ALL",0,0,2013,"Autumn"
"8726",518,"Freshwater Drum","YAO",110.49,112.22,2013,"Autumn"
"8727",518,"Freshwater Drum","YOY",0,0,2013,"Autumn"
"8728",518,"Freshwater Drum","Age_1",0,0,2013,"Autumn"
"8729",518,"Freshwater Drum","Age_2+",0,0,2013,"Autumn"
"8730",518,"Freshwater Drum","ALL",0,0,2013,"Autumn"
"8731",518,"Gizzard Shad","YAO",59.05,4.68,2013,"Autumn"
"8732",518,"Gizzard Shad","YOY",160.43,16,2013,"Autumn"
"8733",518,"Gizzard Shad","Age_1",0,0,2013,"Autumn"
"8734",518,"Gizzard Shad","Age_2+",0,0,2013,"Autumn"
"8735",518,"Gizzard Shad","ALL",0,0,2013,"Autumn"
"8736",518,"Golden Redhorse","YOY",0,0,2013,"Autumn"
"8737",518,"Golden Redhorse","Age_1",0,0,2013,"Autumn"
"8738",518,"Golden Redhorse","Age_2+",0,0,2013,"Autumn"
"8739",518,"Golden Redhorse","YAO",0,0,2013,"Autumn"
"8740",518,"Golden Redhorse","ALL",0,0,2013,"Autumn"
"8741",518,"Goldfish","YOY",0,0,2013,"Autumn"
"8742",518,"Goldfish","Age_1",0,0,2013,"Autumn"
"8743",518,"Goldfish","Age_2+",0,0,2013,"Autumn"
"8744",518,"Goldfish","YAO",0,0,2013,"Autumn"
"8745",518,"Goldfish","ALL",0,0,2013,"Autumn"
"8746",518,"Lake Sturgeon","YOY",0,0,2013,"Autumn"
"8747",518,"Lake Sturgeon","Age_1",0,0,2013,"Autumn"
"8748",518,"Lake Sturgeon","Age_2+",0,0,2013,"Autumn"
"8749",518,"Lake Sturgeon","YAO",0,0,2013,"Autumn"
"8750",518,"Lake Sturgeon","ALL",0,0,2013,"Autumn"
"8751",518,"Lake Trout","YOY",0,0,2013,"Autumn"
"8752",518,"Lake Trout","Age_1",0,0,2013,"Autumn"
"8753",518,"Lake Trout","Age_2+",0,0,2013,"Autumn"
"8754",518,"Lake Trout","YAO",0,0,2013,"Autumn"
"8755",518,"Lake Trout","ALL",0,0,2013,"Autumn"
"8756",518,"Lake Whitefish","YOY",0,0,2013,"Autumn"
"8757",518,"Lake Whitefish","Age_1",0,0,2013,"Autumn"
"8758",518,"Lake Whitefish","Age_2+",0,0,2013,"Autumn"
"8759",518,"Lake Whitefish","YAO",0,0,2013,"Autumn"
"8760",518,"Lake Whitefish","ALL",0,0,2013,"Autumn"
"8761",518,"Logperch","YAO",4.16,0.02,2013,"Autumn"
"8762",518,"Logperch","YOY",0,0,2013,"Autumn"
"8763",518,"Logperch","Age_1",0,0,2013,"Autumn"
"8764",518,"Logperch","Age_2+",0,0,2013,"Autumn"
"8765",518,"Logperch","ALL",0,0,2013,"Autumn"
"8766",518,"Mimic Shiner","YOY",0,0,2013,"Autumn"
"8767",518,"Mimic Shiner","Age_1",0,0,2013,"Autumn"
"8768",518,"Mimic Shiner","Age_2+",0,0,2013,"Autumn"
"8769",518,"Mimic Shiner","YAO",0,0,2013,"Autumn"
"8770",518,"Mimic Shiner","ALL",0,0,2013,"Autumn"
"8771",518,"Muskelunge","YOY",0,0,2013,"Autumn"
"8772",518,"Muskelunge","Age_1",0,0,2013,"Autumn"
"8773",518,"Muskelunge","Age_2+",0,0,2013,"Autumn"
"8774",518,"Muskelunge","YAO",0,0,2013,"Autumn"
"8775",518,"Muskelunge","ALL",0,0,2013,"Autumn"
"8776",518,"Quillback","YOY",0,0,2013,"Autumn"
"8777",518,"Quillback","Age_1",0,0,2013,"Autumn"
"8778",518,"Quillback","Age_2+",0,0,2013,"Autumn"
"8779",518,"Quillback","YAO",0,0,2013,"Autumn"
"8780",518,"Quillback","ALL",0,0,2013,"Autumn"
"8781",518,"Rainbow Smelt","YOY",0,0,2013,"Autumn"
"8782",518,"Rainbow Smelt","Age_1",0,0,2013,"Autumn"
"8783",518,"Rainbow Smelt","Age_2+",0,0,2013,"Autumn"
"8784",518,"Rainbow Smelt","YAO",0,0,2013,"Autumn"
"8785",518,"Rainbow Smelt","ALL",0,0,2013,"Autumn"
"8786",518,"Rock Bass","YOY",0,0,2013,"Autumn"
"8787",518,"Rock Bass","Age_1",0,0,2013,"Autumn"
"8788",518,"Rock Bass","Age_2+",0,0,2013,"Autumn"
"8789",518,"Rock Bass","YAO",0,0,2013,"Autumn"
"8790",518,"Rock Bass","ALL",0,0,2013,"Autumn"
"8791",518,"Round Goby","ALL",4.16,0.1,2013,"Autumn"
"8792",518,"Round Goby","YOY",0,0,2013,"Autumn"
"8793",518,"Round Goby","Age_1",0,0,2013,"Autumn"
"8794",518,"Round Goby","Age_2+",0,0,2013,"Autumn"
"8795",518,"Round Goby","YAO",0,0,2013,"Autumn"
"8796",518,"Shorthead Redhorse","YOY",0,0,2013,"Autumn"
"8797",518,"Shorthead Redhorse","Age_1",0,0,2013,"Autumn"
"8798",518,"Shorthead Redhorse","Age_2+",0,0,2013,"Autumn"
"8799",518,"Shorthead Redhorse","YAO",0,0,2013,"Autumn"
"8800",518,"Shorthead Redhorse","ALL",0,0,2013,"Autumn"
"8801",518,"Silver Chub","YAO",12.47,0.95,2013,"Autumn"
"8802",518,"Silver Chub","YOY",0,0,2013,"Autumn"
"8803",518,"Silver Chub","Age_1",0,0,2013,"Autumn"
"8804",518,"Silver Chub","Age_2+",0,0,2013,"Autumn"
"8805",518,"Silver Chub","ALL",0,0,2013,"Autumn"
"8806",518,"Silver Lamprey","YOY",0,0,2013,"Autumn"
"8807",518,"Silver Lamprey","Age_1",0,0,2013,"Autumn"
"8808",518,"Silver Lamprey","Age_2+",0,0,2013,"Autumn"
"8809",518,"Silver Lamprey","YAO",0,0,2013,"Autumn"
"8810",518,"Silver Lamprey","ALL",0,0,2013,"Autumn"
"8811",518,"Smallmouth Bass","YOY",0,0,2013,"Autumn"
"8812",518,"Smallmouth Bass","Age_1",0,0,2013,"Autumn"
"8813",518,"Smallmouth Bass","Age_2+",0,0,2013,"Autumn"
"8814",518,"Smallmouth Bass","YAO",0,0,2013,"Autumn"
"8815",518,"Smallmouth Bass","ALL",0,0,2013,"Autumn"
"8816",518,"Spottail Shiner","YOY",0,0,2013,"Autumn"
"8817",518,"Spottail Shiner","Age_1",0,0,2013,"Autumn"
"8818",518,"Spottail Shiner","Age_2+",0,0,2013,"Autumn"
"8819",518,"Spottail Shiner","YAO",0,0,2013,"Autumn"
"8820",518,"Spottail Shiner","ALL",0,0,2013,"Autumn"
"8821",518,"Trout Perch","YAO",74.34,0.37,2013,"Autumn"
"8822",518,"Trout Perch","YOY",13.76,0.07,2013,"Autumn"
"8823",518,"Trout Perch","Age_1",0,0,2013,"Autumn"
"8824",518,"Trout Perch","Age_2+",0,0,2013,"Autumn"
"8825",518,"Trout Perch","ALL",0,0,2013,"Autumn"
"8826",518,"Walleye","Age_2+",4.16,2.09,2013,"Autumn"
"8827",518,"Walleye","YOY",20.78,0.96,2013,"Autumn"
"8828",518,"Walleye","Age_1",0,0,2013,"Autumn"
"8829",518,"Walleye","YAO",0,0,2013,"Autumn"
"8830",518,"Walleye","ALL",0,0,2013,"Autumn"
"8831",518,"White Bass","Age_1",3.51,0.45,2013,"Autumn"
"8832",518,"White Bass","Age_2+",1.24,0.16,2013,"Autumn"
"8833",518,"White Bass","YOY",3.56,0.46,2013,"Autumn"
"8834",518,"White Bass","YAO",0,0,2013,"Autumn"
"8835",518,"White Bass","ALL",0,0,2013,"Autumn"
"8836",518,"White Perch","Age_1",0.01,0,2013,"Autumn"
"8837",518,"White Perch","Age_2+",24.94,2.29,2013,"Autumn"
"8838",518,"White Perch","YOY",7154.51,37.92,2013,"Autumn"
"8839",518,"White Perch","YAO",0,0,2013,"Autumn"
"8840",518,"White Perch","ALL",0,0,2013,"Autumn"
"8841",518,"White Sucker","YOY",0,0,2013,"Autumn"
"8842",518,"White Sucker","Age_1",0,0,2013,"Autumn"
"8843",518,"White Sucker","Age_2+",0,0,2013,"Autumn"
"8844",518,"White Sucker","YAO",0,0,2013,"Autumn"
"8845",518,"White Sucker","ALL",0,0,2013,"Autumn"
"8846",518,"Yellow Perch","Age_1",4148.79,29.5,2013,"Autumn"
"8847",518,"Yellow Perch","Age_2+",132.36,15.45,2013,"Autumn"
"8848",518,"Yellow Perch","YOY",6153.94,43.69,2013,"Autumn"
"8849",518,"Yellow Perch","YAO",0,0,2013,"Autumn"
"8850",518,"Yellow Perch","ALL",0,0,2013,"Autumn"
"8851",519,"Alewife","YAO",53.12,0.52,2013,"Autumn"
"8852",519,"Alewife","YOY",664.32,6.51,2013,"Autumn"
"8853",519,"Alewife","Age_1",0,0,2013,"Autumn"
"8854",519,"Alewife","Age_2+",0,0,2013,"Autumn"
"8855",519,"Alewife","ALL",0,0,2013,"Autumn"
"8856",519,"Brown Bullhead","YOY",0,0,2013,"Autumn"
"8857",519,"Brown Bullhead","Age_1",0,0,2013,"Autumn"
"8858",519,"Brown Bullhead","Age_2+",0,0,2013,"Autumn"
"8859",519,"Brown Bullhead","YAO",0,0,2013,"Autumn"
"8860",519,"Brown Bullhead","ALL",0,0,2013,"Autumn"
"8861",519,"Channel Catfish","YOY",0,0,2013,"Autumn"
"8862",519,"Channel Catfish","Age_1",0,0,2013,"Autumn"
"8863",519,"Channel Catfish","Age_2+",0,0,2013,"Autumn"
"8864",519,"Channel Catfish","YAO",0,0,2013,"Autumn"
"8865",519,"Channel Catfish","ALL",0,0,2013,"Autumn"
"8866",519,"Common Carp","YAO",4.11,26.09,2013,"Autumn"
"8867",519,"Common Carp","YOY",0,0,2013,"Autumn"
"8868",519,"Common Carp","Age_1",0,0,2013,"Autumn"
"8869",519,"Common Carp","Age_2+",0,0,2013,"Autumn"
"8870",519,"Common Carp","ALL",0,0,2013,"Autumn"
"8871",519,"Emerald Shiner","YAO",249.38,0.84,2013,"Autumn"
"8872",519,"Emerald Shiner","YOY",0.45,0,2013,"Autumn"
"8873",519,"Emerald Shiner","Age_1",0,0,2013,"Autumn"
"8874",519,"Emerald Shiner","Age_2+",0,0,2013,"Autumn"
"8875",519,"Emerald Shiner","ALL",0,0,2013,"Autumn"
"8876",519,"Freshwater Drum","YAO",36.6,14.48,2013,"Autumn"
"8877",519,"Freshwater Drum","YOY",0.39,0.06,2013,"Autumn"
"8878",519,"Freshwater Drum","Age_1",0,0,2013,"Autumn"
"8879",519,"Freshwater Drum","Age_2+",0,0,2013,"Autumn"
"8880",519,"Freshwater Drum","ALL",0,0,2013,"Autumn"
"8881",519,"Gizzard Shad","YAO",2.06,0.07,2013,"Autumn"
"8882",519,"Gizzard Shad","YOY",63.69,0.5,2013,"Autumn"
"8883",519,"Gizzard Shad","Age_1",0,0,2013,"Autumn"
"8884",519,"Gizzard Shad","Age_2+",0,0,2013,"Autumn"
"8885",519,"Gizzard Shad","ALL",0,0,2013,"Autumn"
"8886",519,"Golden Redhorse","YOY",0,0,2013,"Autumn"
"8887",519,"Golden Redhorse","Age_1",0,0,2013,"Autumn"
"8888",519,"Golden Redhorse","Age_2+",0,0,2013,"Autumn"
"8889",519,"Golden Redhorse","YAO",0,0,2013,"Autumn"
"8890",519,"Golden Redhorse","ALL",0,0,2013,"Autumn"
"8891",519,"Goldfish","YOY",0,0,2013,"Autumn"
"8892",519,"Goldfish","Age_1",0,0,2013,"Autumn"
"8893",519,"Goldfish","Age_2+",0,0,2013,"Autumn"
"8894",519,"Goldfish","YAO",0,0,2013,"Autumn"
"8895",519,"Goldfish","ALL",0,0,2013,"Autumn"
"8896",519,"Lake Sturgeon","YOY",0,0,2013,"Autumn"
"8897",519,"Lake Sturgeon","Age_1",0,0,2013,"Autumn"
"8898",519,"Lake Sturgeon","Age_2+",0,0,2013,"Autumn"
"8899",519,"Lake Sturgeon","YAO",0,0,2013,"Autumn"
"8900",519,"Lake Sturgeon","ALL",0,0,2013,"Autumn"
"8901",519,"Lake Trout","YOY",0,0,2013,"Autumn"
"8902",519,"Lake Trout","Age_1",0,0,2013,"Autumn"
"8903",519,"Lake Trout","Age_2+",0,0,2013,"Autumn"
"8904",519,"Lake Trout","YAO",0,0,2013,"Autumn"
"8905",519,"Lake Trout","ALL",0,0,2013,"Autumn"
"8906",519,"Lake Whitefish","YOY",0,0,2013,"Autumn"
"8907",519,"Lake Whitefish","Age_1",0,0,2013,"Autumn"
"8908",519,"Lake Whitefish","Age_2+",0,0,2013,"Autumn"
"8909",519,"Lake Whitefish","YAO",0,0,2013,"Autumn"
"8910",519,"Lake Whitefish","ALL",0,0,2013,"Autumn"
"8911",519,"Logperch","YAO",2.05,0.01,2013,"Autumn"
"8912",519,"Logperch","YOY",0,0,2013,"Autumn"
"8913",519,"Logperch","Age_1",0,0,2013,"Autumn"
"8914",519,"Logperch","Age_2+",0,0,2013,"Autumn"
"8915",519,"Logperch","ALL",0,0,2013,"Autumn"
"8916",519,"Mimic Shiner","YOY",0,0,2013,"Autumn"
"8917",519,"Mimic Shiner","Age_1",0,0,2013,"Autumn"
"8918",519,"Mimic Shiner","Age_2+",0,0,2013,"Autumn"
"8919",519,"Mimic Shiner","YAO",0,0,2013,"Autumn"
"8920",519,"Mimic Shiner","ALL",0,0,2013,"Autumn"
"8921",519,"Muskelunge","YOY",0,0,2013,"Autumn"
"8922",519,"Muskelunge","Age_1",0,0,2013,"Autumn"
"8923",519,"Muskelunge","Age_2+",0,0,2013,"Autumn"
"8924",519,"Muskelunge","YAO",0,0,2013,"Autumn"
"8925",519,"Muskelunge","ALL",0,0,2013,"Autumn"
"8926",519,"Quillback","YAO",2.05,2.2,2013,"Autumn"
"8927",519,"Quillback","YOY",0,0,2013,"Autumn"
"8928",519,"Quillback","Age_1",0,0,2013,"Autumn"
"8929",519,"Quillback","Age_2+",0,0,2013,"Autumn"
"8930",519,"Quillback","ALL",0,0,2013,"Autumn"
"8931",519,"Rainbow Smelt","YOY",94.51,0.04,2013,"Autumn"
"8932",519,"Rainbow Smelt","Age_1",0,0,2013,"Autumn"
"8933",519,"Rainbow Smelt","Age_2+",0,0,2013,"Autumn"
"8934",519,"Rainbow Smelt","YAO",0,0,2013,"Autumn"
"8935",519,"Rainbow Smelt","ALL",0,0,2013,"Autumn"
"8936",519,"Rock Bass","ALL",2.05,0.13,2013,"Autumn"
"8937",519,"Rock Bass","YOY",0,0,2013,"Autumn"
"8938",519,"Rock Bass","Age_1",0,0,2013,"Autumn"
"8939",519,"Rock Bass","Age_2+",0,0,2013,"Autumn"
"8940",519,"Rock Bass","YAO",0,0,2013,"Autumn"
"8941",519,"Round Goby","YOY",0,0,2013,"Autumn"
"8942",519,"Round Goby","Age_1",0,0,2013,"Autumn"
"8943",519,"Round Goby","Age_2+",0,0,2013,"Autumn"
"8944",519,"Round Goby","YAO",0,0,2013,"Autumn"
"8945",519,"Round Goby","ALL",0,0,2013,"Autumn"
"8946",519,"Shorthead Redhorse","YOY",0,0,2013,"Autumn"
"8947",519,"Shorthead Redhorse","Age_1",0,0,2013,"Autumn"
"8948",519,"Shorthead Redhorse","Age_2+",0,0,2013,"Autumn"
"8949",519,"Shorthead Redhorse","YAO",0,0,2013,"Autumn"
"8950",519,"Shorthead Redhorse","ALL",0,0,2013,"Autumn"
"8951",519,"Silver Chub","YOY",0,0,2013,"Autumn"
"8952",519,"Silver Chub","Age_1",0,0,2013,"Autumn"
"8953",519,"Silver Chub","Age_2+",0,0,2013,"Autumn"
"8954",519,"Silver Chub","YAO",0,0,2013,"Autumn"
"8955",519,"Silver Chub","ALL",0,0,2013,"Autumn"
"8956",519,"Silver Lamprey","YOY",0,0,2013,"Autumn"
"8957",519,"Silver Lamprey","Age_1",0,0,2013,"Autumn"
"8958",519,"Silver Lamprey","Age_2+",0,0,2013,"Autumn"
"8959",519,"Silver Lamprey","YAO",0,0,2013,"Autumn"
"8960",519,"Silver Lamprey","ALL",0,0,2013,"Autumn"
"8961",519,"Smallmouth Bass","YOY",0,0,2013,"Autumn"
"8962",519,"Smallmouth Bass","Age_1",0,0,2013,"Autumn"
"8963",519,"Smallmouth Bass","Age_2+",0,0,2013,"Autumn"
"8964",519,"Smallmouth Bass","YAO",0,0,2013,"Autumn"
"8965",519,"Smallmouth Bass","ALL",0,0,2013,"Autumn"
"8966",519,"Spottail Shiner","YAO",5.85,0.08,2013,"Autumn"
"8967",519,"Spottail Shiner","YOY",0.32,0,2013,"Autumn"
"8968",519,"Spottail Shiner","Age_1",0,0,2013,"Autumn"
"8969",519,"Spottail Shiner","Age_2+",0,0,2013,"Autumn"
"8970",519,"Spottail Shiner","ALL",0,0,2013,"Autumn"
"8971",519,"Trout Perch","YAO",122.11,0.39,2013,"Autumn"
"8972",519,"Trout Perch","YOY",25.57,0.08,2013,"Autumn"
"8973",519,"Trout Perch","Age_1",0,0,2013,"Autumn"
"8974",519,"Trout Perch","Age_2+",0,0,2013,"Autumn"
"8975",519,"Trout Perch","ALL",0,0,2013,"Autumn"
"8976",519,"Walleye","Age_1",3.08,0.25,2013,"Autumn"
"8977",519,"Walleye","Age_2+",0.08,0.01,2013,"Autumn"
"8978",519,"Walleye","YOY",7.11,0.58,2013,"Autumn"
"8979",519,"Walleye","YAO",0,0,2013,"Autumn"
"8980",519,"Walleye","ALL",0,0,2013,"Autumn"
